Idx,Distance,MPF,RESP_Azi,RESP_Ele,POOA_1,POOA_2,POOA_3,RSSI_1,RSSI_2,RSSI_3,Gain_idx
21639,42.297004,0,75.730507,33.384651,173.353069,174.242988,1.790826,-35,-38,-45,6
21640,42.062498,0,75.282890,32.713215,171.111789,173.803522,2.241279,-35,-38,-45,6
21641,42.531296,0,74.163826,33.384651,172.452162,172.902615,0.889920,-35,-38,-45,6
21642,43.000035,0,75.059074,33.160839,171.990722,173.737602,1.340373,-35,-38,-46,6
21643,43.234469,0,72.373337,32.713215,168.859523,171.304056,-0.439467,-35,-38,-45,6
21644,42.882859,0,74.163826,33.384651,172.430189,172.880642,0.900906,-35,-38,-45,6
21645,42.179681,0,75.282890,32.713215,171.199683,173.891415,2.680746,-35,-38,-45,6
21646,42.765582,0,76.849571,33.160839,172.847682,175.088961,2.164373,-35,-38,-46,6
21647,43.000111,0,74.611450,33.160839,171.946776,173.287149,1.340373,-35,-38,-45,6
21648,43.234377,0,74.163826,32.265594,170.007630,172.880642,2.680746,-35,-38,-45,6
21649,42.296804,0,75.506699,33.160839,172.655416,173.995788,1.340373,-35,-38,-46,6
21650,42.531201,0,75.059074,33.384651,172.847682,173.737602,0.889920,-35,-38,-45,6
21651,43.586123,0,72.597145,32.713215,170.606403,171.507309,1.340373,-35,-38,-45,6
21652,42.413958,0,73.044769,32.713215,170.617389,171.957762,1.340373,-35,-38,-45,6
21653,43.117283,0,-66.557732,32.713215,170.979949,-164.860378,2.230293,-35,-38,-46,6
21654,42.297026,0,77.521004,33.160839,173.298135,175.528428,2.230293,-35,-38,-45,6
21655,43.820298,0,74.387642,32.713215,170.897549,173.094882,2.164373,-35,-38,-45,6
21656,42.414069,0,75.730507,32.713215,170.661336,174.177068,2.241279,-35,-38,-46,6
21657,42.531245,0,75.282890,33.384651,172.880642,173.781549,0.450453,-35,-38,-46,6
21658,42.414076,0,75.954323,32.937027,172.089602,174.330882,2.241279,-35,-38,-46,6
21659,42.765632,0,76.849571,33.384651,173.353069,175.088961,0.900906,-35,-38,-45,6
21660,42.531384,0,73.268585,32.489407,169.771416,172.012696,2.241279,-35,-38,-46,6
21661,43.234338,0,75.282890,32.937027,171.650136,173.880428,2.230293,-35,-38,-46,6
21662,42.648402,0,74.163826,33.384651,171.562243,172.902615,0.000000,-35,-38,-45,6
21663,42.531129,0,71.705399,32.713215,170.749229,170.650349,2.230293,-35,-38,-45,6
21664,42.531241,0,77.744812,33.384651,172.408216,175.572375,0.889920,-35,-38,-45,6
21665,42.531176,0,75.282890,32.937027,171.990722,173.781549,1.790826,-35,-38,-45,6
21666,42.531423,0,76.401947,33.384651,172.847682,174.638508,1.340373,-35,-38,-45,6
21667,43.117237,0,78.416252,33.832275,174.693442,176.033815,0.439467,-36,-38,-46,6
21668,42.648341,0,74.611450,33.384651,172.430189,173.331095,0.900906,-36,-38,-46,6
21669,43.117101,0,76.401947,33.608463,173.781549,174.682455,0.900906,-35,-38,-46,6
21670,42.765683,0,74.611450,32.489407,170.672323,173.353069,2.680746,-35,-38,-46,6
21671,43.117260,0,76.849571,32.265594,169.320963,175.077975,2.241279,-35,-38,-46,6
21672,42.765714,0,74.611450,32.713215,170.979949,173.199255,1.724906,-36,-38,-45,6
21673,42.296807,0,77.297195,33.608463,174.242988,175.286721,0.834986,-35,-38,-45,6
21674,41.945349,0,75.059074,33.608463,173.737602,173.737602,0.450453,-36,-38,-46,6
21675,42.062468,0,76.401947,34.056087,174.715415,174.715415,0.000000,-36,-38,-45,6
21676,42.531206,0,75.059074,33.384651,172.847682,173.649709,0.889920,-35,-38,-45,6
21677,43.000046,0,79.745132,33.608463,174.638508,176.879788,1.340373,-35,-38,-45,6
21678,42.531160,0,72.373337,32.489407,169.513230,171.304056,1.790826,-35,-38,-45,6
21679,42.765536,0,73.492393,32.713215,170.661336,172.408216,1.340373,-35,-38,-45,6
21680,42.765512,0,75.282890,33.160839,171.551256,173.792535,0.900906,-35,-38,-46,6
21681,43.000125,0,75.730507,33.608463,173.792535,174.242988,1.274453,-36,-38,-45,6
21682,42.531357,0,74.611450,32.937027,171.507309,173.298135,1.790826,-35,-38,-45,6
21683,43.000079,0,75.282890,33.160839,172.452162,173.792535,1.340373,-35,-38,-45,6
21684,42.999927,0,73.716209,33.384651,172.463149,172.463149,0.000000,-35,-38,-45,6
21685,42.062310,0,70.362526,33.384651,171.419416,169.309977,-0.889920,-35,-38,-46,6
21686,42.531376,0,69.243469,34.056087,171.562243,167.991577,-3.493759,-35,-38,-48,6
21687,42.648364,0,68.795845,32.937027,169.859310,167.683950,0.450453,-35,-39,-49,6
21688,43.468851,0,74.163826,27.569046,166.508377,172.880642,22.022767,-35,-39,-49,6
21689,42.531242,0,80.640381,30.478598,166.728111,177.319254,8.426771,-35,-39,-49,6
21690,42.648444,0,85.340424,31.821466,171.880856,179.110080,7.229225,-35,-38,-49,6
21691,43.117234,0,79.745132,32.265594,171.946776,176.868801,4.922025,-35,-39,-49,6
21692,43.351569,0,77.073380,32.265594,171.089816,175.121921,4.032105,-35,-39,-49,6
21693,42.296795,0,71.705399,28.240480,169.266030,170.617389,21.918394,-35,-38,-48,6
21694,42.531332,0,72.597145,33.608463,171.957762,171.507309,-1.340373,-35,-39,-48,6
21695,42.296886,0,74.163826,33.832275,173.331095,172.891629,-0.900906,-35,-38,-47,6
21696,42.531361,0,73.716209,33.160839,171.650136,172.551042,0.450453,-35,-38,-47,6
21697,42.531122,0,73.044769,33.608463,172.430189,171.979736,-0.450453,-35,-38,-47,6
21698,42.062628,0,73.268585,33.832275,173.660695,172.012696,-0.384533,-36,-38,-47,6
21699,43.585718,0,70.810150,33.160839,169.782403,169.782403,-1.340373,-36,-38,-47,6
21700,43.234499,0,56.615601,28.911917,149.473556,150.017396,-1.340373,-39,-38,-48,6
21701,42.531263,0,69.691093,33.384651,170.221870,168.431043,-1.340373,-36,-38,-47,6
21702,43.000139,0,70.586342,33.608463,171.639149,169.474776,-1.779839,-36,-38,-48,6
21703,42.179790,0,71.257774,33.608463,171.551256,170.199896,-1.351360,-35,-38,-48,6
21704,42.414210,0,67.900604,32.937027,168.431043,166.640217,-1.790826,-35,-39,-49,6
21705,42.296956,0,73.940018,34.056087,174.012268,172.671896,-1.340373,-35,-39,-49,6
21706,42.179704,0,72.597145,33.160839,171.100803,171.551256,0.450453,-35,-38,-50,6
21707,42.765643,0,71.257774,33.832275,172.001709,170.221870,-1.790826,-35,-38,-49,6
21708,42.531204,0,70.362526,33.384651,170.672323,169.331950,-1.340373,-36,-38,-48,6
21709,42.999920,0,74.163826,33.384651,171.990722,172.924589,0.450453,-35,-38,-47,6
21710,42.882729,0,74.611450,32.713215,169.980163,173.342082,1.274453,-35,-38,-46,6
21711,42.765517,0,74.611450,33.384651,172.847682,173.298135,0.450453,-35,-38,-47,6
21712,42.531271,0,69.243469,33.160839,169.331950,167.991577,-1.340373,-35,-38,-47,6
21713,42.414234,0,69.355377,34.056087,172.452162,168.189337,-3.043306,-35,-38,-47,6
21714,41.711018,0,71.033966,33.608463,171.551256,169.914243,-1.340373,-36,-38,-48,6
21715,42.765702,0,68.795845,33.384651,169.309977,167.519150,-2.241279,-35,-38,-48,6
21716,42.531314,0,70.362526,34.056087,172.001709,169.331950,-2.592853,-36,-39,-48,6
21717,43.000047,0,70.810150,33.832275,171.419416,169.628590,-2.241279,-36,-38,-48,6
21718,43.000127,0,-73.492393,28.688105,168.859523,-172.408216,18.732261,-35,-38,-48,6
21719,42.179796,0,72.597145,34.279900,173.298135,171.419416,-3.065279,-36,-39,-48,6
21720,42.414150,0,70.810150,34.279900,173.660695,169.639576,-2.691733,-36,-38,-48,6
21721,42.413993,0,68.572037,33.832275,170.606403,167.398297,-3.208106,-35,-38,-48,6
21722,42.414102,0,70.362526,33.832275,171.419416,169.189123,-2.230293,-35,-38,-48,6
21723,42.062647,0,68.795845,33.608463,170.166936,167.541124,-3.076266,-35,-38,-48,6
21724,42.531365,0,72.149521,33.832275,170.853603,170.979949,-2.680746,-35,-38,-48,6
21725,42.413994,0,69.579185,33.384651,170.606403,168.420057,-1.340373,-35,-38,-48,6
21726,41.710975,0,69.243469,33.160839,168.431043,168.134404,-2.680746,-35,-39,-48,6
21727,41.945279,0,57.510845,33.384651,170.155950,151.714835,-2.175359,-36,-39,-48,6
21728,42.648393,0,69.019661,34.056087,171.650136,167.848750,-3.131199,-35,-38,-48,6
21729,43.234523,0,69.467285,33.608463,170.540483,168.299203,-2.241279,-35,-38,-48,6
21730,42.413981,0,70.810150,34.056087,172.397229,169.760430,-2.241279,-36,-38,-48,6
21731,42.648405,0,70.810150,34.279900,173.660695,169.628590,-2.021546,-35,-38,-48,6
21732,42.414148,0,-69.243469,28.911917,171.111789,-167.969604,20.138554,-35,-38,-48,6
21733,43.117146,0,69.691093,34.279900,172.012696,168.431043,-3.581652,-35,-38,-49,6
21734,42.648589,0,70.586342,33.832275,171.650136,169.408856,-2.625813,-35,-39,-48,6
21735,42.296889,0,72.597145,34.727520,174.671468,171.573229,-3.131199,-35,-38,-48,6
21736,43.234429,0,72.597145,33.832275,172.847682,171.507309,-1.340373,-36,-39,-48,6
21737,43.234384,0,-69.914902,33.384651,169.859310,-168.815577,-2.186346,-35,-38,-48,6
21738,43.234453,0,69.579185,33.384651,170.606403,168.420057,-1.790826,-35,-38,-49,6
21739,43.000162,0,72.373337,34.056087,173.737602,171.348003,-1.296426,-35,-38,-49,6
21740,43.351636,0,71.257774,32.489407,169.309977,170.199896,1.790826,-35,-38,-50,6
21741,42.648350,0,70.810150,33.384651,170.650349,169.760430,-0.889920,-35,-39,-49,6
21742,42.414078,0,73.492393,33.384651,171.507309,172.408216,0.000000,-35,-39,-50,6
21743,42.296884,0,-67.900604,27.569046,167.068697,-166.629231,22.599567,-35,-38,-50,6
21744,42.882843,0,76.401947,32.713215,171.562243,174.693442,2.680746,-35,-38,-50,6
21745,42.531247,0,-67.900604,28.464293,169.331950,-166.640217,19.863887,-35,-38,-50,6
21746,42.414145,0,77.521004,32.713215,172.320322,175.528428,3.208106,-35,-39,-50,6
21747,42.882880,0,76.401947,33.160839,173.353069,174.693442,2.625813,-35,-38,-50,6
21748,42.882813,0,76.401947,27.569046,168.431043,174.715415,23.720206,-35,-38,-49,6
21749,42.765648,0,76.849571,32.489407,171.946776,175.077975,4.482559,-35,-39,-50,6
21750,42.765667,0,81.535622,32.045280,171.946776,177.758721,5.811945,-35,-39,-49,6
21751,42.414126,0,-66.781540,31.821466,172.001709,-165.288858,7.355571,-35,-39,-49,6
21752,43.585985,0,-85.340424,31.373844,171.315043,-179.099094,8.943144,-35,-39,-49,6
21753,43.468730,0,80.640381,31.821466,171.573229,177.352214,7.152318,-35,-39,-49,6
21754,42.296767,0,79.745132,31.373844,170.199896,176.868801,7.899411,-35,-38,-49,6
21755,41.945347,0,82.654686,32.265594,172.408216,178.209174,5.361492,-35,-38,-49,6
21756,43.468846,0,81.535622,33.160839,175.967895,177.769707,4.922025,-35,-38,-48,6
21757,42.296980,0,80.640381,31.373844,168.442030,177.319254,5.778985,-35,-39,-48,6
21758,43.117196,0,82.654686,32.489407,172.847682,178.209174,4.911039,-35,-39,-49,6
21759,42.648478,0,-64.669319,28.240480,170.221870,-162.322459,22.709433,-35,-39,-49,6
21760,42.179705,0,78.416252,32.937027,173.660695,176.033815,3.658559,-35,-38,-49,6
21761,42.882904,0,80.640381,30.478598,167.178564,177.319254,8.426771,-35,-39,-49,6
21762,43.703292,0,79.087685,32.713215,172.540056,176.418348,3.977172,-35,-38,-49,6
21763,42.296909,0,77.297195,32.489407,171.304056,175.336161,3.515732,-35,-39,-49,6
21764,42.531229,0,79.745132,31.597656,170.672323,176.879788,6.894131,-35,-39,-48,6
21765,43.000140,0,76.401947,32.265594,170.540483,174.638508,3.208106,-35,-39,-49,6
21766,42.765713,0,80.640381,32.489407,172.463149,177.319254,4.416639,-35,-39,-49,6
21767,42.414149,0,79.745132,31.821466,170.672323,176.868801,6.207465,-35,-39,-49,6
21768,42.648606,0,81.535622,32.045280,172.397229,177.769707,6.262398,-35,-39,-49,6
21769,43.351698,0,80.416565,32.265594,171.869869,177.231361,5.361492,-35,-39,-49,6
21770,43.000078,0,77.297195,32.045280,170.430616,175.286721,4.856105,-35,-38,-49,6
21771,42.531356,0,78.416252,32.045280,171.056856,176.033815,4.922025,-35,-39,-49,6
21772,42.648551,0,-65.438675,32.265594,171.869869,-163.487045,4.911039,-35,-39,-49,6
21773,42.179650,0,81.535622,28.016670,170.650349,177.758721,23.720206,-35,-39,-49,6
21774,43.585963,0,82.654686,32.265594,172.397229,178.253121,5.372478,-35,-39,-49,6
21775,42.414081,0,-74.611450,31.261938,173.803522,-173.353069,11.634877,-35,-39,-50,6
21776,43.351682,0,80.640381,32.713215,173.298135,177.319254,4.021119,-35,-38,-49,6
21777,42.531292,0,77.521004,33.160839,173.660695,175.528428,2.768639,-35,-39,-49,6
21778,42.179748,0,77.297195,32.045280,170.606403,175.336161,4.911039,-35,-39,-49,6
21779,42.882702,0,79.087685,28.464293,171.562243,176.484268,22.956633,-35,-38,-49,6
21780,42.414104,0,79.087685,31.821466,171.089816,176.429334,6.657918,-35,-38,-49,6
21781,42.531200,0,79.745132,32.265594,171.990722,176.879788,4.674825,-35,-38,-49,6
21782,41.945437,0,81.535622,33.384651,175.121921,177.802667,2.691733,-35,-39,-49,6
21783,43.234454,0,79.745132,32.045280,171.056856,176.868801,5.361492,-35,-39,-49,6
21784,43.000058,0,-67.005356,32.489407,171.650136,-165.343791,3.966185,-35,-39,-49,6
21785,42.531332,0,-68.795845,28.464293,170.199896,-167.475204,21.627247,-35,-38,-49,6
21786,42.179621,0,77.744812,32.489407,172.880642,175.561388,4.922025,-36,-39,-49,6
21787,42.648609,0,77.521004,32.045280,170.529496,175.440535,4.911039,-35,-39,-49,6
21788,42.414027,0,79.087685,32.265594,171.957762,176.484268,4.911039,-35,-38,-49,6
21789,42.531291,0,77.521004,32.045280,170.529496,175.528428,4.998932,-35,-39,-49,6
21790,43.000058,0,79.087685,32.713215,172.847682,176.418348,3.581652,-35,-39,-49,6
21791,43.351679,0,79.087685,31.373844,169.298990,176.418348,7.119358,-35,-38,-49,6
21792,43.820389,0,78.192436,32.045280,170.650349,175.978881,5.361492,-35,-39,-49,6
21793,42.531312,0,82.654686,32.713215,173.737602,178.275094,4.933012,-35,-38,-49,6
21794,42.765730,0,81.535622,32.265594,171.946776,177.758721,5.306558,-35,-39,-49,6
21795,42.179859,0,79.745132,31.597656,170.749229,176.868801,6.646931,-35,-39,-49,6
21796,42.531288,0,79.745132,32.045280,172.204962,176.868801,6.350291,-35,-39,-49,6
21797,42.414050,0,78.192436,30.702410,166.728111,175.989868,6.701865,-35,-39,-49,6
21798,42.179680,0,-67.676788,28.240480,170.672323,-166.277657,23.050020,-35,-39,-49,6
21799,42.531295,0,83.773743,32.937027,174.638508,178.659627,4.911039,-35,-38,-49,6
21800,42.765679,0,77.521004,31.597656,169.716483,175.528428,5.811945,-35,-39,-49,6
21801,42.531178,0,78.863876,32.265594,171.880856,176.341441,5.449385,-35,-38,-49,6
21802,41.593879,0,81.311813,32.265594,172.001709,177.681814,4.933012,-35,-38,-49,6
21803,43.234366,0,79.087685,31.821466,170.458083,176.418348,5.767998,-36,-38,-49,6
21804,42.531204,0,79.087685,31.821466,170.672323,176.429334,5.757012,-35,-39,-49,6
21805,43.585945,0,78.192436,31.597656,169.079257,175.978881,5.757012,-35,-38,-49,6
21806,42.648497,0,75.730507,32.045280,173.298135,174.199042,7.547838,-35,-39,-49,6
21807,43.117286,0,83.773743,32.489407,173.298135,178.659627,5.811945,-35,-39,-49,6
21808,42.648470,0,79.087685,31.261938,168.870510,176.418348,6.701865,-35,-39,-49,6
21809,43.468549,0,81.535622,33.384651,175.528428,177.758721,4.032105,-35,-39,-49,6
21810,42.648429,0,77.073380,31.821466,171.056856,175.143895,6.251411,-35,-39,-49,6
21811,42.414009,0,77.521004,31.597656,169.474776,175.517441,5.306558,-35,-39,-49,6
21812,42.296761,0,78.416252,31.821466,170.232856,176.033815,5.811945,-35,-39,-49,6
21813,43.000147,0,77.297195,31.821466,169.974670,175.286721,4.922025,-35,-38,-49,6
21814,42.648523,0,-68.012505,27.792858,168.859523,-166.651204,23.159886,-35,-38,-49,6
21815,42.531315,0,81.088005,32.489407,173.342082,177.566454,5.757012,-35,-38,-49,6
21816,42.296893,0,79.745132,32.265594,172.551042,176.879788,5.361492,-35,-38,-49,6
21817,43.000028,0,79.745132,32.265594,170.672323,176.868801,4.021119,-35,-39,-49,6
21818,42.179681,0,78.416252,27.569046,168.431043,176.033815,23.269753,-35,-38,-49,6
21819,43.351595,0,-67.005356,28.240480,170.606403,-165.387738,22.379833,-35,-39,-49,6
21820,42.648412,0,77.521004,31.150032,168.507950,175.528428,6.701865,-35,-39,-49,6
21821,42.531249,0,79.745132,32.045280,171.551256,176.868801,5.372478,-35,-38,-49,6
21822,42.297002,0,82.654686,31.597656,171.496323,178.209174,8.053224,-35,-39,-49,6
21823,42.531213,0,80.640381,31.821466,171.056856,177.319254,6.064638,-35,-39,-49,6
21824,43.117202,0,79.521317,31.597656,170.007630,176.791894,6.668905,-35,-39,-49,6
21825,42.648373,0,-67.900604,33.384651,176.033815,-166.464431,4.416639,-35,-38,-49,6
21826,41.828136,0,-67.900604,31.821466,169.716483,-166.629231,5.306558,-35,-38,-49,6
21827,42.648524,0,-66.333916,32.937027,175.132908,-164.552751,4.867092,-35,-39,-49,6
21828,42.648598,0,80.640381,30.926220,168.420057,177.319254,7.558824,-35,-39,-49,6
21829,42.882859,0,80.640381,32.265594,171.946776,177.319254,4.922025,-35,-39,-49,6
21830,42.648399,0,78.863876,31.821466,170.221870,176.341441,5.757012,-35,-38,-49,6
21831,42.999952,0,80.640381,33.384651,174.638508,177.319254,3.120212,-35,-38,-49,6
21832,42.882779,0,80.640381,31.933372,171.540269,177.352214,6.262398,-35,-39,-49,6
21833,42.999914,0,81.535622,31.821466,171.705069,177.758721,6.504105,-35,-38,-49,6
21834,43.234357,0,77.521004,31.821466,169.266030,175.528428,4.922025,-35,-39,-49,6
21835,43.468868,0,-66.557732,28.688105,172.847682,-164.772485,22.379833,-35,-39,-49,6
21836,43.234359,0,-68.795845,32.045280,169.859310,-167.519150,4.471572,-35,-39,-49,6
21837,42.414064,0,82.654686,32.489407,172.847682,178.209174,5.361492,-35,-38,-49,6
21838,42.296934,0,79.087685,32.489407,171.705069,176.418348,4.262825,-35,-38,-49,6
21839,43.000029,0,80.640381,31.597656,170.210883,177.308267,6.668905,-35,-38,-49,6
21840,42.179657,0,75.730507,31.597656,171.122776,174.177068,7.152318,-35,-38,-49,6
21841,43.585947,0,87.575043,32.937027,174.188055,179.549547,4.032105,-35,-38,-49,6
21842,43.234498,0,81.535622,32.265594,172.902615,177.758721,5.811945,-35,-39,-49,6
21843,42.531420,0,81.535622,32.045280,170.529496,177.758721,4.273812,-35,-39,-49,6
21844,43.117353,0,83.773743,33.608463,176.868801,178.659627,3.581652,-35,-39,-49,6
21845,42.765535,0,79.745132,32.045280,172.397229,176.879788,6.251411,-35,-39,-49,6
21846,42.648586,0,-65.438675,28.688105,172.880642,-163.596912,23.050020,-35,-38,-49,6
21847,42.648332,0,79.087685,31.821466,170.606403,176.484268,5.811945,-35,-39,-49,6
21848,42.882789,0,81.535622,31.821466,170.606403,177.769707,5.811945,-35,-38,-49,6
21849,43.234474,0,80.640381,33.160839,174.242988,177.308267,3.065279,-35,-38,-49,6
21850,43.000055,0,85.340424,32.489407,172.990509,179.110080,5.218665,-35,-38,-49,6
21851,42.531333,0,79.745132,31.821466,170.881069,176.879788,6.015198,-35,-38,-49,6
21852,43.234514,0,79.745132,31.821466,171.056856,176.868801,6.646931,-35,-39,-49,6
21853,42.296980,0,-69.691093,31.821466,171.765496,-168.518937,6.646931,-35,-39,-49,6
21854,43.117200,0,85.340424,32.489407,172.891629,179.110080,5.361492,-35,-38,-49,6
21855,42.648457,0,82.654686,32.489407,173.342082,178.209174,5.757012,-35,-39,-49,6
21856,43.351637,0,-69.467285,31.373844,171.507309,-168.398083,8.888211,-35,-39,-49,6
21857,42.297002,0,82.654686,31.597656,170.364696,178.209174,7.009491,-35,-38,-49,6
21858,42.414080,0,80.640381,32.045280,172.902615,177.352214,6.668905,-35,-38,-49,6
21859,42.882837,0,-79.745132,32.713215,175.528428,-176.879788,6.701865,-35,-38,-49,6
21860,41.828294,0,80.640381,32.489407,172.430189,177.363201,4.933012,-35,-39,-49,6
21861,42.648585,0,-65.438675,32.045280,171.111789,-163.509018,4.856105,-35,-39,-49,6
21862,42.414325,0,-66.781540,32.713215,174.221015,-165.299844,4.878079,-35,-38,-49,6
21863,42.765690,0,82.654686,32.045280,171.990722,178.209174,6.218451,-35,-39,-49,6
21864,42.765751,0,80.640381,32.489407,172.847682,177.319254,4.471572,-35,-38,-49,6
21865,42.765775,0,81.759438,30.478598,169.331950,177.835627,11.030610,-35,-39,-49,6
21866,43.117281,0,79.745132,32.045280,171.507309,176.868801,5.361492,-35,-39,-49,6
21867,43.937527,0,81.535622,32.045280,171.507309,177.758721,5.757012,-35,-39,-49,6
21868,42.648523,0,78.192436,31.821466,170.199896,175.967895,5.767998,-35,-39,-49,6
21869,42.882725,0,-64.893135,27.792858,169.705496,-162.761925,23.599353,-35,-39,-49,6
21870,43.117304,0,80.640381,32.489407,172.847682,177.319254,4.911039,-35,-39,-49,6
21871,44.289229,0,79.087685,32.265594,170.650349,176.418348,3.581652,-35,-39,-49,6
21872,42.531334,0,81.535622,31.597656,170.529496,177.769707,7.240211,-35,-39,-49,6
21873,42.648498,0,78.192436,30.926220,168.420057,175.967895,7.558824,-35,-39,-49,6
21874,42.765776,0,79.745132,31.821466,170.672323,176.868801,6.196478,-35,-39,-49,6
21875,42.531135,0,79.745132,32.265594,171.650136,176.868801,4.856105,-35,-39,-49,6
21876,42.882981,0,79.087685,30.254786,168.639790,176.418348,10.668050,-35,-39,-49,6
21877,42.648499,0,83.773743,32.489407,173.298135,178.659627,5.361492,-35,-39,-49,6
21878,42.414099,0,82.654686,32.713215,173.287149,178.220161,4.878079,-35,-38,-49,6
21879,42.648569,0,82.654686,32.489407,173.287149,178.220161,5.372478,-35,-39,-49,6
21880,42.296940,0,-68.795845,32.265594,173.298135,-167.541124,6.262398,-35,-38,-49,6
21881,42.413943,0,80.640381,32.045280,173.331095,177.385174,7.910398,-35,-39,-49,6
21882,42.648502,0,79.087685,30.926220,168.870510,176.429334,8.042238,-35,-39,-49,6
21883,42.179749,0,80.640381,32.265594,172.902615,177.319254,5.757012,-35,-39,-49,6
21884,42.648347,0,-66.557732,32.045280,171.122776,-164.948271,5.746025,-35,-39,-49,6
21885,43.468716,0,-83.773743,32.045280,172.397229,-178.659627,6.262398,-35,-39,-49,6
21886,42.882968,0,81.759438,31.597656,170.672323,177.824641,7.119358,-35,-39,-49,6
21887,42.648482,0,83.773743,32.045280,171.111789,178.659627,5.306558,-35,-39,-49,6
21888,42.648330,0,81.535622,31.821466,171.507309,177.758721,6.251411,-35,-39,-49,6
21889,42.414081,0,80.640381,32.045280,171.430403,177.319254,5.888852,-35,-39,-49,6
21890,42.413944,0,80.640381,31.821466,170.683309,177.319254,6.262398,-35,-39,-49,6
21891,42.765770,0,-67.229164,32.713215,174.671468,-165.607471,5.361492,-35,-38,-49,6
21892,42.765600,0,79.087685,30.926220,168.507950,176.418348,7.910398,-35,-39,-49,6
21893,42.648529,0,80.640381,28.464293,171.100803,177.319254,22.379833,-35,-39,-49,6
21894,43.117144,0,82.430870,31.597656,170.419630,178.132267,6.712851,-35,-39,-49,6
21895,43.117348,0,82.654686,32.045280,172.001709,178.220161,5.800958,-35,-38,-49,6
21896,42.297002,0,80.640381,31.821466,171.056856,177.319254,6.262398,-35,-39,-49,6
21897,43.586010,0,79.968941,32.937027,173.429975,176.923734,3.515732,-35,-39,-49,6
21898,42.179660,0,83.773743,31.821466,171.507309,178.648640,7.152318,-35,-39,-49,6
21899,42.531226,0,-66.557732,30.926220,167.738884,-164.849391,6.943571,-35,-39,-49,6
21900,43.234266,0,-79.745132,32.045280,172.012696,-176.868801,6.251411,-35,-39,-49,6
21901,42.648437,0,79.968941,31.597656,171.551256,176.923734,7.547838,-35,-39,-49,6
21902,42.414060,0,-67.676788,32.265594,173.298135,-166.189764,6.262398,-35,-39,-49,6
21903,43.117202,0,82.654686,32.937027,174.242988,178.220161,4.010132,-35,-38,-49,6
21904,43.117168,0,-66.557732,28.464293,171.540269,-164.948271,22.819300,-35,-39,-49,6
21905,42.296827,0,82.654686,32.265594,172.551042,178.275094,5.724052,-35,-38,-49,6
21906,42.531215,0,-66.110107,31.373844,171.056856,-164.387951,8.459731,-35,-39,-49,6
21907,42.062448,0,82.654686,31.150032,170.166936,178.209174,8.042238,-35,-39,-49,6
21908,43.351618,0,81.535622,32.265594,172.880642,177.758721,5.767998,-35,-38,-49,6
21909,43.234334,0,-65.214859,28.464293,171.496323,-163.047578,22.302927,-35,-39,-49,6
21910,42.765640,0,-81.535622,31.821466,172.397229,-177.769707,7.547838,-35,-39,-49,6
21911,43.468781,0,82.654686,31.821466,171.650136,178.209174,7.097385,-35,-38,-49,6
21912,42.179596,0,82.654686,31.821466,172.408216,178.209174,7.152318,-35,-38,-49,6
21913,42.882904,0,82.654686,32.265594,172.441176,178.209174,5.757012,-35,-39,-49,6
21914,43.703061,0,-66.557732,31.821466,172.144536,-164.849391,6.954558,-35,-39,-49,6
21915,42.765793,0,-67.900604,32.713215,174.693442,-166.640217,5.306558,-35,-38,-49,6
21916,42.765612,0,-79.087685,33.384651,176.473281,-176.429334,4.021119,-35,-39,-49,6
21917,42.882875,0,81.535622,32.265594,172.320322,177.758721,6.004212,-35,-38,-49,6
21918,43.117388,0,-85.340424,32.045280,173.298135,-179.110080,7.152318,-35,-38,-49,6
21919,43.351525,0,82.654686,33.608463,176.418348,178.209174,3.581652,-35,-39,-49,6
21920,43.468684,0,82.654686,32.045280,172.397229,178.209174,6.262398,-35,-39,-49,6
21921,42.296760,0,-68.124413,27.345234,169.716483,-166.783044,26.653645,-35,-38,-49,6
21922,43.117089,0,83.773743,31.597656,171.419416,178.648640,7.229225,-35,-38,-49,6
21923,43.351750,0,80.640381,31.597656,171.254616,177.363201,7.405011,-35,-39,-49,6
21924,43.234448,0,-66.557732,31.821466,169.782403,-164.827418,5.361492,-35,-39,-49,6
21925,42.648461,0,-66.781540,32.937027,175.001068,-165.288858,4.998932,-35,-39,-49,6
21926,42.531289,0,-67.676788,28.016670,169.189123,-166.189764,22.390820,-35,-39,-49,6
21927,43.234318,0,83.773743,32.045280,172.847682,178.659627,6.712851,-35,-38,-49,6
21928,42.882862,0,-81.535622,31.597656,172.012696,-177.769707,7.987304,-35,-38,-49,6
21929,43.000040,0,-67.229164,33.160839,175.737175,-165.607471,5.163732,-35,-39,-49,6
21930,42.882801,0,-66.781540,31.821466,171.430403,-165.299844,6.789758,-35,-38,-49,6
21931,42.765584,0,-67.900604,31.373844,171.496323,-166.640217,8.943144,-35,-39,-49,6
21932,43.117334,0,-87.575043,32.937027,175.077975,-179.549547,5.372478,-35,-39,-49,6
21933,42.882839,0,-83.773743,28.240480,172.408216,-178.659627,24.390393,-35,-39,-49,6
21934,43.117255,0,-65.886299,32.045280,172.397229,-163.948485,6.251411,-35,-38,-49,6
21935,42.765685,0,-65.214859,27.792858,170.353710,-163.212378,24.829859,-35,-39,-49,6
21936,43.000033,0,-68.348221,31.597656,171.507309,-167.024751,7.602771,-35,-39,-49,6
21937,42.882816,0,78.416252,31.597656,170.639363,176.011841,6.646931,-36,-39,-49,6
